bar_open_ns,known_at_ns,previous-18:00 / HLC3,previous-18:00 / close,previous-18:00 / OHLC4,previous-18:00 / native-trades,midnight-00:00 / HLC3,midnight-00:00 / close,midnight-00:00 / OHLC4,midnight-00:00 / native-trades,london-02:00 / HLC3,london-02:00 / close,london-02:00 / OHLC4,london-02:00 / native-trades,cash-09:30 / HLC3,cash-09:30 / close,cash-09:30 / OHLC4,cash-09:30 / native-trades
1771924860000000000,1771924920000000000,24824.95285721651,24825.27298567202,24824.94110858132,24824.73787149293,24822.040298734933,24822.07200502972,24822.204515317786,24821.880818472797,24810.044438187364,24810.081456207765,24810.219847290315,24809.854362660655,,,,
1771924920000000000,1771924980000000000,24824.957472418537,24825.27495365543,24824.946683225196,24824.744066929285,24822.060352948312,24822.086717717306,24822.226280824103,24821.90442818725,24810.128041944212,24810.157307261095,24810.30587614588,24809.943250016488,,,,
1771924980000000000,1771925040000000000,24824.960119276635,24825.272061369757,24824.950381156214,24824.750437668332,24822.091962981358,24822.10787060046,24822.25881037365,24821.944280034335,24810.32433635042,24810.338493846455,24810.50334537996,24810.15178745849,,,,
1771925040000000000,1771925100000000000,24824.959050539896,24825.273801993484,24824.94623706153,24824.750809852405,24822.113877316355,24822.138870223534,24822.272034448775,24821.969034179994,24810.49961407346,24810.526837975172,24810.6659966553,24810.33144658133,,,,
1771925100000000000,1771925160000000000,24824.963506280576,24825.28112859084,24824.95000215307,24824.753406633365,24822.134555585297,24822.16729155508,24822.29048384217,24821.985147741478,24810.589454824676,24810.627767468646,24810.752599500895,24810.414864346043,,,,
1771925160000000000,1771925220000000000,24824.96816159339,24825.279962189208,24824.955876666158,24824.763262422184,24822.159827997086,24822.180480927218,24822.31772614237,24822.022203472625,24810.709939867458,24810.730928031506,24810.875849583943,24810.55238836308,,,,
1771925220000000000,1771925280000000000,24824.971015252613,24825.280714966633,24824.95794923737,24824.7660343184,24822.176886548972,24822.193746405344,24822.332339733664,24822.03882228023,24810.795070659846,24810.810640045493,24810.957446136348,24810.636996904024,,,,
1771925280000000000,1771925340000000000,24824.971068757484,24825.283888709157,24824.957911488764,24824.763102555808,24822.18895007341,24822.21428414097,24822.343471916298,24822.04368942731,24810.881599053842,24810.909256468225,24811.042604716153,24810.713388595832,,,,
1771925340000000000,1771925400000000000,24824.971887302363,24825.283812136862,24824.960266110964,24824.76281187104,24822.2053478826,24822.23011525483,24822.362540536396,24822.057200140236,24810.988795736463,24811.015629869726,24811.153552172287,24810.8166490058,,,,
1771925400000000000,1771925460000000000,24824.96591784784,24825.27370101569,24824.955826479953,24824.758612521793,24822.20439840057,24822.220959651037,24822.364332061068,24822.0600436205,24811.061071893,24811.076243111027,24811.229669793796,24810.89446714967,,,,
1771925460000000000,1771925520000000000,24824.945428801817,24825.248024985354,24824.93738896449,24824.740257224395,24822.17403746096,24822.18045438779,24822.337652835588,24822.034198317724,24811.113176367064,24811.113994965617,24811.28691367878,24810.953155697443,,,,
1771925520000000000,1771925580000000000,24824.876065523415,24825.16777763153,24824.87369316686,24824.67481478696,24822.0481394186,24822.033190486392,24822.22267784444,24821.916477394472,24811.116779394895,24811.087580771786,24811.305743855304,24810.96861223504,,,,
1771925580000000000,1771925640000000000,24824.85007882438,24825.140922057693,24824.846684214477,24824.650132312367,24822.001244524083,24821.98564174774,24822.172696385904,24821.87224782386,24811.117081832734,24811.08704981993,24811.30161689676,24810.97276410564,,,,
1771925640000000000,1771925700000000000,24824.829954638317,24825.117860690923,24824.827852911956,24824.631281748487,24821.963563384663,24821.942153859247,24822.13745904604,24821.837258531188,24811.10708378174,24811.06894953964,24811.295001046274,24810.96660887241,,,,
1771925700000000000,1771925760000000000,24824.710189953716,24824.97789782057,24824.716977347365,24824.51618711748,24821.72259072084,24821.658759738893,24821.914747841653,24821.60608549168,24810.925354077044,24810.828098296894,24811.13862410867,24810.798794861217,,,,
1771925760000000000,1771925820000000000,24824.60122600817,24824.906668273332,24824.585800489414,24824.393422564975,24821.522048142757,24821.547509856817,24821.661784083833,24821.373521477482,24810.864551456012,24810.892199318667,24811.004464027945,24810.693645707022,,,,
1771925820000000000,1771925880000000000,24824.589487136735,24824.89313959734,24824.574264692263,24824.382383174972,24821.502046747282,24821.524074304176,24821.641921906063,24821.3549639662,24810.86681444803,24810.889682174115,24811.006920054122,24810.69797904192,,,,
1771925880000000000,1771925940000000000,24824.5822149618,24824.887032135055,24824.56690561253,24824.374481692645,24821.489755256796,24821.51474663909,24821.629237331956,24821.34118924509,24810.8686849819,24810.895669291338,24811.008244008277,24810.697827461347,,,,
1771925940000000000,1771926000000000000,24824.571497655958,24824.879174444177,24824.55473904526,24824.362924836903,24821.47694268127,24821.509314978157,24821.612637560796,24821.32629214409,24810.90375157269,24810.940967059363,24811.038055444355,24810.73011266156,,,,
1771926000000000000,1771926060000000000,24824.57194846931,24824.88389927368,24824.55286449692,24824.361436787964,24821.49532084647,24821.538741341858,24821.62498975368,24821.34003442764,24811.01139136356,24811.063865403165,24811.137363105034,24810.831512795776,,,,
1771926060000000000,1771926120000000000,24824.572823693226,24824.886665194426,24824.554378531073,24824.3611816559,24821.508945097707,24821.557580026132,24821.639466458437,24821.350941123634,24811.085261910142,24811.144897268005,24811.212431559044,24810.90175547528,,,,
1771926120000000000,1771926180000000000,24824.576334453148,24824.89124887559,24824.55793466488,24824.364965212124,24821.533382739097,24821.585834077803,24821.663193880453,24821.375690327295,24811.19722689076,24811.262044817926,24811.32344187675,24811.014341736693,,,,
1771926180000000000,1771926240000000000,24824.58127092957,24824.896210676834,24824.56249541688,24824.369394844907,24821.55352347407,24821.606827658798,24821.68205487632,24821.394548803688,24811.268228730827,24811.334170153415,24811.39269525802,24811.083682008368,,,,
1771926240000000000,1771926300000000000,24824.58415294541,24824.89957691533,24824.565589571237,24824.372163409585,24821.566119236144,24821.621030623788,24821.69481506545,24821.40678531028,24811.314753004008,24811.382871606587,24811.43945747107,24811.129784156652,,,,
1771926300000000000,1771926360000000000,24824.586458619317,24824.90046673378,24824.568223208567,24824.375771025894,24821.575584288083,24821.627753348395,24821.704789111667,24821.419043488782,24811.348267821457,24811.412586053742,24811.47368074062,24811.167194092828,,,,
1771926360000000000,1771926420000000000,24824.587694285514,24824.901277669123,24824.569483540185,24824.37680728948,24821.58726503632,24821.639278819082,24821.716085290805,24821.430124286057,24811.406170518636,24811.47022558885,24811.531070302997,24811.22437244277,,,,
1771926420000000000,1771926480000000000,24824.59032230564,24824.90484280521,24824.571635063297,24824.379144516904,24821.59690085963,24821.651311561018,24821.72448431349,24821.43905157869,24811.437391912285,24811.504719063916,24811.560599265922,24811.254663870182,,,,
1771926480000000000,1771926540000000000,24824.603084538983,24824.919331885936,24824.583197259675,24824.391417781106,24821.633315307365,24821.692246835442,24821.757853809486,24821.474242909793,24811.526473499012,24811.599956014954,24811.645518336267,24811.342162414778,,,,
1771926540000000000,1771926600000000000,24824.614738261876,24824.931002114317,24824.594769566564,24824.403643554968,24821.665164354894,24821.724677219492,24821.789218331534,24821.507235080146,24811.599519397696,24811.67375692122,24811.717915684447,24811.416849405185,,,,
1771926600000000000,1771926660000000000,24824.63662164539,24824.953018912573,24824.615655205052,24824.426524928556,24821.72166201673,24821.782214029492,24821.843112295734,24821.56576325229,24811.717042517565,24811.79264497106,24811.831894315823,24811.537252921265,,,,
1771926660000000000,1771926720000000000,24824.652829799863,24824.96887614095,24824.63271846249,24824.44234335794,24821.764174386695,24821.82457953958,24821.88714911932,24821.607291956585,24811.808444444447,24811.883795918366,24811.925404761903,24811.627387755103,,,,
1771926720000000000,1771926780000000000,24824.667729066772,24824.98119915008,24824.648590730787,24824.458416569807,24821.804268945543,24821.85971765079,24821.928993833524,24821.649809652215,24811.898902807152,24811.967423133236,24812.018277886233,24811.721246136327,,,,
1771926780000000000,1771926840000000000,24824.689914681738,24825.004345973968,24824.670041329806,24824.480105499762,24821.864143528564,24821.922726016037,24821.986687369168,24821.708381057702,24812.03514354024,24812.107870894677,24812.15156999946,24811.855835086015,,,,
1771926840000000000,1771926900000000000,24824.698017440234,24825.01231475778,24824.677986521252,24824.48835555636,24821.885352977522,24821.94396670743,24822.007373969467,24821.72984300422,24812.081022880215,24812.153768506058,24812.19674629879,24811.90209959623,,,,
1771926900000000000,1771926960000000000,24824.7372816528,24825.05077249729,24824.71650027105,24824.52881279364,24821.986254396623,24822.044541638883,24822.105855038637,24821.833032597184,24812.292835390286,24812.365029117915,24812.405310012287,24812.117206283056,,,,
1771926960000000000,1771927020000000000,24824.778080330834,24825.09435297724,24824.754986114618,24824.571027337974,24822.08685450592,24822.152302104892,24822.200821552702,24821.93645292303,24812.48831713664,24812.570163560085,24812.59317415432,24812.31665870108,,,,
1771927020000000000,1771927080000000000,24824.79960306736,24825.1160577564,24824.776407879803,24824.592777747752,24822.139177902467,24822.205556854493,24822.252632783882,24821.989147377444,24812.587366303083,24812.670430477603,24812.691553928835,24812.416273959545,,,,
1771927080000000000,1771927140000000000,24824.82050578311,24825.136729717084,24824.79760163955,24824.613378266506,24822.190029941274,24822.256445153012,24822.303821402184,24822.03922502625,24812.68414638439,24812.767211340477,24812.78881790824,24812.51206377699,,,,
1771927140000000000,1771927200000000000,24824.83669178385,24825.152865697946,24824.813710525843,24824.629109268782,24822.22925967622,24822.2959742226,24822.342661788112,24822.0773807213,24812.758411034436,24812.8418453353,24812.862574408682,24812.5849180846,,,,
1771927200000000000,1771927260000000000,24824.860653504347,24825.177974094568,24824.837479115766,24824.652612101178,24822.286781319795,24822.356528643915,24822.39946062672,24822.133787814233,24812.865251299827,24812.95274670448,24812.96846279082,24812.690313008767,,,,
1771927260000000000,1771927320000000000,24824.926275616886,24825.2475846926,24824.900236377485,24824.715446316543,24822.44040139279,24822.51992830436,24822.546260070154,24822.281145202945,24813.135115041478,24813.235730682944,24813.229156884227,24812.95184431575,,,,
1771927320000000000,1771927380000000000,24824.99550774146,24825.314137647332,24824.969299422297,24824.78478295863,24822.600454650084,24822.675356813997,24822.705338301872,24822.441183241248,24813.409771187613,24813.50400508088,24813.50256960286,24813.226630547488,,,,
1771927380000000000,1771927440000000000,24825.083551876487,24825.40897454195,24825.0551932992,24824.868374574064,24822.80175341524,24822.892505533084,24822.901327463176,24822.63267953904,24813.74843884028,24813.863908903757,24813.834164307773,24813.55225167267,,,,
1771927440000000000,1771927500000000000,24825.126984692688,24825.453271735838,24825.098539658215,24824.91112318905,24822.90009199339,24822.993262276363,24822.999169680243,24822.729444232966,24813.910681919224,24814.029329537294,24813.995783959166,24813.712462809068,,,,
1771927500000000000,1771927560000000000,24825.25193998046,24825.570340939357,24825.226524904556,24825.040495427504,24823.18261359628,24823.260748828776,24823.287184052442,24823.02102538915,24814.380806080306,24814.478988929513,24814.473431469632,24814.19504113345,,,,
1771927560000000000,1771927620000000000,24825.323530714177,24825.63947144679,24825.300416474776,24825.112255561853,24823.34547208337,24823.419660641135,24823.454235409074,24823.18397910481,24814.66188087195,24814.75462612817,24814.76021655826,24814.476415570007,,,,
1771927620000000000,1771927680000000000,24825.38647724863,24825.69488800961,24825.366928610543,24825.18243481947,24823.490142599156,24823.549813188867,24823.605679058473,24823.343657762,24814.923362015776,24814.9965230877,24815.03084821652,24814.758179498724,,,,
1771927680000000000,1771927740000000000,24825.4107600781,24825.720383244523,24825.390799793557,24825.20583953841,24823.5458244803,24823.60863122973,24823.660179110597,24823.397351548807,24815.024350406467,24815.101665752332,24815.130280285273,24814.85656575732,,,,
1771927740000000000,1771927800000000000,24825.470122437717,24825.776215283888,24825.450159940512,24825.266236051957,24823.68083620678,24823.737523636497,24823.79446905936,24823.53424048052,24815.265424610054,24815.334463976233,24815.370450606584,24815.10028472394,,,,
1771927800000000000,1771927860000000000,24825.503580214365,24825.80648392198,24825.48469403444,24825.299863820062,24823.75727623199,24823.80810516203,24823.87271828696,24823.61084321768,24815.40555938943,24815.466727460935,24815.513037906047,24815.24072065855,,,,
1771927860000000000,1771927920000000000,24825.526188219315,24825.83050430936,24825.506458556407,24825.32191630536,24823.80856254454,24823.86290649657,24823.921940675467,24823.66083806504,24815.49814459845,24815.563968347586,24815.60289491792,24815.331637668336,,,,
1771927920000000000,1771927980000000000,24825.548025100536,24825.851404671717,24825.528455124157,24825.344561062007,24823.857857747345,24823.910742539647,24823.97130156014,24823.71171394929,24815.5862171789,24815.650066173228,24815.691078255968,24815.42186657517,,,,
1771927980000000000,1771928040000000000,24825.5633228776,24825.866969824412,24825.544073966987,24825.359491641255,24823.89253830044,24823.94637018259,24824.006449998164,24823.745536206327,24815.64938691321,24815.71447439221,24815.754888592674,24815.483930929902,,,,
1771928040000000000,1771928100000000000,24825.57017090573,24825.873379694505,24825.551114069505,24825.366456172927,24823.90823880669,24823.961354208728,24824.022445486582,24823.761434969347,24815.679147324703,24815.743268995848,24815.78505069631,24815.513975079404,,,,
1771928100000000000,1771928160000000000,24825.60682786684,24825.904930315413,24825.591415173425,24825.407030458624,24823.995117531882,24824.03911750757,24824.11610986465,24823.856143519024,24815.862349567888,24815.914271868187,24815.977335231404,24815.70772958565,,,,
1771928160000000000,1771928220000000000,24825.62063205456,24825.91877322447,24825.60464096928,24825.42108040683,24824.027613986545,24824.07227742593,24824.14708679115,24823.88901324889,24815.93023883145,24815.98301768287,24816.04322579476,24815.77616194801,,,,
1771928220000000000,1771928280000000000,24825.628694760206,24825.927518481065,24825.61258630309,24825.428673547667,24824.046451464357,24824.092860518376,24824.165507197646,24823.906794140097,24815.96890223316,24816.023983504558,24816.081346766026,24815.813449573143,,,,
1771928280000000000,1771928340000000000,24825.64684122229,24825.945417261675,24825.63048787921,24825.447276305247,24824.088026594127,24824.134524025387,24824.20624886673,24823.949174977333,24816.049653829516,24816.10482475119,24816.161014351652,24815.895319486517,,,,
1771928340000000000,1771928400000000000,24825.664532331117,24825.96343500426,24825.647398561065,24825.46453117116,24824.127708800876,24824.175351118512,24824.24405903859,24823.987837544344,24816.121894484415,24816.17856115108,24816.230791366906,24815.9662470024,,,,
1771928400000000000,1771928460000000000,24825.683101284518,24825.980106377432,24825.666404851298,24825.484260659472,24824.169517290364,24824.213742595002,24824.286496712903,24824.03193180176,24816.199461131306,24816.251578343217,24816.309211784963,24816.046883967854,,,,
1771928460000000000,1771928520000000000,24825.694877205773,24825.991063984995,24825.67858460991,24825.496673961366,24824.196424922153,24824.239361318476,24824.314025929532,24824.060063471454,24816.252187435373,24816.30258196917,24816.36277621343,24816.101262349064,,,,
1771928520000000000,1771928580000000000,24825.708807656258,24826.005171276855,24825.691986906953,24825.5106071912,24824.22801996711,24824.271779041723,24824.34428435149,24824.09155297167,24816.31288784142,24816.364352711516,24816.42172546779,24816.161857829837,,,,
1771928580000000000,1771928640000000000,24825.716981486614,24826.013399361687,24825.700046182264,24825.51904530632,24824.246352574464,24824.290460348857,24824.36225499011,24824.110375831686,24816.34691378573,24816.398830186885,24816.455281991537,24816.196550002376,,,,
1771928640000000000,1771928700000000000,24825.735119408582,24826.029485402407,24825.719134973577,24825.536719223768,24824.287241041086,24824.327669728722,24824.404812419263,24824.1501632697,24816.424532998295,24816.47156504836,24816.535128840318,24816.27275744358,,,,
1771928700000000000,1771928760000000000,24825.76946139704,24826.066453726595,24825.75269488771,24825.5702313238,24824.364715057978,24824.41171322426,24824.48006938987,24824.22564656712,24816.573440003773,24816.629100292204,24816.681152205674,24816.419125271,,,,
1771928760000000000,1771928820000000000,24825.782425242272,24826.0789166825,24825.765953495604,24825.582907215783,24824.393782691383,24824.44015691869,24824.509528798146,24824.254021041368,24816.628625062705,24816.683443848757,24816.736870414785,24816.47342927013,,,,
1771928820000000000,1771928880000000000,24825.789819978465,24826.085641154026,24825.77354149761,24825.590471175263,24824.410622684518,24824.455899116558,24824.526616824594,24824.271142063262,24816.662491391184,24816.71585039444,24816.77107496713,24816.507689237413,,,,
1771928880000000000,1771928940000000000,24825.8065085221,24826.10126107644,24825.790660664414,24825.60727338551,24824.4492613374,24824.4931105508,24824.56573386839,24824.30982989453,24816.744898595458,24816.796345227518,24816.854142309312,24816.590223542065,,,,
1771928940000000000,1771929000000000000,24825.826040303877,24826.121836913862,24825.80966075363,24825.625494904634,24824.493565232777,24824.540325721366,24824.60854133475,24824.35125685962,24816.83404754142,24816.889293865574,24816.941351483536,24816.675648609624,,,,
1771929000000000000,1771929060000000000,24825.841730288637,24826.136834548455,24825.825758520186,24825.64131817869,24824.52881003685,24824.57471122258,24824.644326892507,24824.38664382352,24816.90314865555,24816.957240050157,24817.011186318672,24816.744984442485,,,,
1771929060000000000,1771929120000000000,24825.8461094399,24826.14070906747,24825.830081650194,24825.645904598197,24824.538683752227,24824.58371575826,24824.653997370093,24824.39690412313,24816.922849387527,24816.975791109875,24817.03062650798,24816.765207405344,,,,
1771929120000000000,1771929180000000000,24825.85360522834,24826.14770873053,24825.83801806908,24825.65358289964,24824.55618406522,24824.60060266441,24824.672188887715,24824.414684217943,24816.962060530295,24817.014179553662,24817.070761760348,24816.804819890727,,,,
1771929180000000000,1771929240000000000,24825.862169094296,24826.155467771543,24825.84747242095,24825.66207730712,24824.576746366612,24824.62009493671,24824.694270833334,24824.43496835443,24817.01218996184,24817.062880816102,24817.122908396417,24816.854632108567,,,,
1771929240000000000,1771929300000000000,24825.870627003296,24826.16296001097,24825.855481136765,24825.671170360463,24824.596499847914,24824.638344914718,24824.7128540219,24824.455911770896,24817.05691515486,24817.105615157932,24817.166115088865,24816.900957730915,,,,
1771929300000000000,1771929360000000000,24825.894026125883,24826.190446650126,24825.876324120818,24825.695024386067,24824.648518026206,24824.699541765774,24824.75921496782,24824.50866622359,24817.157585274155,24817.21828580598,24817.259401361636,24817.00265908674,,,,
1771929360000000000,1771929420000000000,24825.911486736746,24826.205893666127,24825.894016582613,24825.71283870416,24824.68677860001,24824.734204831053,24824.79768003002,24824.547525132642,24817.228248445495,24817.284210406,24817.330356734637,24817.074147311632,,,,
1771929420000000000,1771929480000000000,24825.918768117168,24826.211917616307,24825.901923766894,24825.720596777774,24824.70317366243,24824.748344024545,24824.81519096012,24824.56481836564,24817.26197051305,24817.314964853023,24817.36555424959,24817.10906974621,,,,
1771929480000000000,1771929540000000000,24825.922811361557,24826.21503159153,24825.906367400956,24825.72488046448,24824.712647581226,24824.756173161983,24824.825351321702,24824.574722251244,24817.2842078072,24817.33503897525,24817.38870116698,24817.131889045904,,,,
1771929540000000000,1771929600000000000,24825.93095428983,24826.221785817852,24825.914326501545,24825.73346638691,24824.731885946614,24824.773126911314,24824.843932443702,24824.59473172088,24817.330643939385,24817.378465909092,24817.434301136364,24817.179375,,,,
1771929600000000000,1771929660000000000,24825.935597602194,24826.225564646724,24825.918907142248,24825.73860478991,24824.743085918515,24824.782930807134,24824.854817301686,24824.606851620516,24817.359389650053,24817.405373831774,24817.46265084838,24817.209350331184,,,,
1771929660000000000,1771929720000000000,24825.945832908426,24826.235192392673,24825.930906684454,24825.751244943745,24824.77097490025,24824.811079300474,24824.885520506363,24824.639258735468,24817.45328606797,24817.49956110736,24817.560285842897,24817.309250506412,,,,
1771929720000000000,1771929780000000000,24825.95827533328,24826.250954878793,24825.941831966797,24825.763334351872,24824.79902618629,24824.846460892604,24824.91018461168,24824.66644299921,24817.512852441843,24817.568667264975,24817.61545882881,24817.36772492708,,,,
1771929780000000000,1771929840000000000,24825.973523643177,24826.2663419473,24825.957215255876,24825.778889849764,24824.832526521775,24824.880797885126,24824.94366910427,24824.700424005216,24817.57802410033,24817.634904478546,24817.680635094628,24817.433560019683,,,,
1771929840000000000,1771929900000000000,24825.995182130693,24826.289139896024,24825.978378858952,24825.800007620528,24824.87932874491,24824.93054889741,24824.98913462197,24824.74596801808,24817.66387254027,24817.72456304619,24817.764772271268,24817.517812555732,,,,
1771929900000000000,1771929960000000000,24826.003160968172,24826.296974441437,24825.986519338185,24825.80814996615,24824.896560964196,24824.947730304793,24825.006567919816,24824.763469366808,24817.695622003524,24817.75623413635,24817.796794985974,24817.549928752727,,,,
1771929960000000000,1771930020000000000,24826.00984588316,24826.30311194194,24825.993639085787,24825.814831418855,24824.911236217413,24824.961556861672,24825.021987339394,24824.778072033896,24817.724645736977,24817.784140430453,24817.826799292958,24817.578875400213,,,,
1771930020000000000,1771930080000000000,24826.015530872955,24826.30713343815,24826.000025358826,24825.820886375546,24824.92421114295,24824.971505596506,24825.03620452839,24824.79170932296,24817.754283558228,24817.809825550426,24817.85806829279,24817.6093971946,,,,
1771930080000000000,1771930140000000000,24826.0185660492,24826.30942993195,24826.00394074737,24825.82424731092,24824.932931050127,24824.979318444883,24825.046395196434,24824.800937904267,24817.787827831362,24817.842165235863,24817.89354976104,24817.643641030176,,,,
1771930140000000000,1771930200000000000,24826.0211314546,24826.31152969963,24826.006200430307,24825.826852008096,24824.93953920601,24824.98531261687,24825.052217556862,24824.807542583207,24817.80872391806,24817.86224985643,24817.913438176438,24817.664553606926,,,,
1771930200000000000,1771930260000000000,24826.02588793553,24826.314119312916,24826.01097276773,24825.832434300355,24824.95142375717,24824.993359003936,24825.063861276973,24824.820956032025,24817.84394640234,24817.89246696035,24817.948370044054,24817.701795154186,,,,
1771930260000000000,1771930320000000000,24826.029713390802,24826.31764869325,24826.01507034723,24825.83640374512,24824.961333807307,24825.00318244913,24825.074055422014,24824.831025493448,24817.87585489799,24817.924245419796,24817.98066868767,24817.733941830324,,,,
1771930320000000000,1771930380000000000,24826.03208548648,24826.320460704606,24826.017115462302,24825.83896800148,24824.967004374976,24825.00994519992,24825.078961166364,24824.837028956088,24817.89098569296,24817.940786008952,24817.994815895727,24817.749517247434,,,,
1771930380000000000,1771930440000000000,24826.03513243714,24826.3234895772,24826.020375565724,24825.841912445107,24824.97413258983,24825.017269347754,24825.086397431565,24824.843891517405,24817.908915578144,24817.958961602526,24818.013155299377,24817.767116682735,,,,
1771930440000000000,1771930500000000000,24826.04329124423,24826.332519293173,24826.02775968021,24825.850026060492,24824.99194228821,24825.037158285522,24825.102480593992,24824.861525480927,24817.944371517737,24817.99710116391,24818.04638684694,24817.80236501269,,,,
1771930500000000000,1771930560000000000,24826.05254609404,24826.342622152028,24826.03716122555,24825.859109315144,24825.011889514295,24825.059127372006,24825.12255637197,24824.8810458728,24817.982228920035,24818.03756606823,24818.0844253702,24817.8396889879,,,,
1771930560000000000,1771930620000000000,24826.06299598177,24826.352397501763,24826.048089595715,24825.86945116013,24825.03444668797,24825.080708396432,24825.145877502946,24824.903289584385,24818.02554601333,24818.07960242382,24818.12874907363,24817.882623479665,,,,
1771930620000000000,1771930680000000000,24826.067074535335,24826.35673402934,24826.052105013594,24825.873254389204,24825.04317323107,24825.09008274192,24825.154409538864,24824.911430829772,24818.04173382704,24818.09662382923,24818.144690699195,24817.898061424527,,,,
1771930680000000000,1771930740000000000,24826.072421334044,24826.36173193731,24826.05743586194,24825.878754320613,24825.054572395315,24825.10094618668,24825.165691909515,24824.923095022015,24818.06258977148,24818.116779107724,24818.165402611536,24817.91927094668,,,,
1771930740000000000,1771930800000000000,24826.078363132172,24826.368026902823,24826.063274672102,24825.884367347626,24825.06729079204,24825.11456759026,24825.17810243493,24824.93510495382,24818.086351580492,24818.14170181312,24818.188774511935,24817.942127918603,,,,
1771930800000000000,1771930860000000000,24826.130988607983,24826.41586409845,24826.115558328318,24825.938645331727,24825.17861831491,24825.21784152732,24825.287966022497,24825.049347485063,24818.286219538484,24818.331097692473,24818.386817985767,24818.145859391847,,,,
1771930860000000000,1771930920000000000,24826.146990392852,24826.429324049026,24826.132909820324,24825.955035400595,24825.212992554112,24825.247786211257,24825.324707047504,24825.08433203502,24818.353716201684,24818.392855607617,24818.45740016335,24818.21418131797,,,,
1771930920000000000,1771930980000000000,24826.15921348189,24826.442337203094,24826.14507960535,24825.967486489193,24825.239381608804,24825.276291313734,24825.35071416708,24825.11103637269,24818.40717561832,24818.449033391917,24818.510389429466,24818.268078357407,,,,
1771930980000000000,1771931040000000000,24826.200823538544,24826.491792361736,24826.18240664436,24826.009934904934,24825.32555952656,24825.378991693968,24825.427905456832,24825.19864158311,24818.55148658447,24818.614618436208,24818.643155739454,24818.41428144862,,,,
1771931040000000000,1771931100000000000,24826.223925504604,24826.51275590813,24826.206510169803,24826.034600608687,24825.37325253725,24825.422932765337,24825.477335958654,24825.249306518723,24818.631083553126,24818.68935590913,24818.72501967583,24818.49773462095,,,,
1771931100000000000,1771931160000000000,24826.252338763687,24826.542695584303,24826.23534467011,24826.06183054619,24825.43205465919,24825.485454395784,24825.536621254527,24825.305572933816,24818.731919838367,24818.7949478681,24818.826515745528,24818.59534203611,,,,
1771931160000000000,1771931220000000000,24826.278176294643,24826.56848224504,24826.26120362231,24826.087539183653,24825.48526900084,24825.5391594955,24825.589574574657,24825.35837219996,24818.821880721014,24818.88550908323,24818.91617289818,24818.684801436415,,,,
1771931220000000000,1771931280000000000,24826.29422789019,24826.58520194236,24826.27715697973,24826.103444704087,24825.518228825036,24825.57379804539,24825.62215704119,24825.39094680572,24818.877182071166,24818.942949907236,24818.971008496374,24818.73962725586,,,,
1771931280000000000,1771931340000000000,24826.30400917613,24826.59355848544,24826.28757619174,24826.11333521052,24825.538463218345,24825.591484587414,24825.643514347954,24825.41132440135,24818.912975594,24818.97545366511,24819.008260178518,24818.77561997389,,,,
1771931340000000000,1771931400000000000,24826.324438001135,24826.604133624107,24826.31244630584,24826.136329467357,24825.582608128803,24825.617377204133,24825.695811332746,24825.46021153157,24819.01231611238,24819.051307257894,24819.118126437985,24818.88111273792,,,,
1771931400000000000,1771931460000000000,24826.336073160943,24826.616939138745,24826.32348918077,24826.14583711004,24825.60913985469,24825.64741177997,24825.720564267645,24825.48223436689,24819.087563047327,24819.131017209842,24819.191139944298,24818.95063601596,,,,
1771931460000000000,1771931520000000000,24826.344151122517,24826.62422004906,24826.331069623484,24826.15364827711,24825.626480870065,24825.663672557777,24825.736678238492,24825.49892373924,24819.12654103435,24819.168598142467,24819.22856631976,24818.98880504188,,,,
1771931520000000000,1771931580000000000,24826.347121207127,24826.627089778187,24826.334248296913,24826.15647831238,24825.633036917265,24825.67027485853,24825.74352061439,24825.5051414713,24819.143280605123,24819.185390699407,24819.245683051056,24819.005124435796,,,,
1771931580000000000,1771931640000000000,24826.348944540387,24826.628460399705,24826.33627354223,24826.15857389588,24825.63714941191,24825.67367842833,24825.747938073542,24825.50974214812,24819.154721027076,24819.195918831705,24819.25752161592,24819.017199652488,,,,
1771931640000000000,1771931700000000000,24826.3487528661,24826.624337169407,24826.338043603173,24826.158582732747,24825.63947724199,24825.669220369535,24825.75364345265,24825.512223974765,24819.1891896528,24819.22168587896,24819.296348806092,24819.051914368047,,,,
1771931700000000000,1771931760000000000,24826.34786198125,24826.629128526747,24826.336860764055,24826.152728880446,24825.641278585605,24825.683364294408,24825.75424980783,24825.50400358721,24819.232652240305,24819.280894624888,24819.338329890372,24819.082641331916,,,,
1771931760000000000,1771931820000000000,24826.35134538677,24826.633962433792,24826.34060824397,24826.155933270125,24825.650404362852,24825.695913806863,24825.763483639264,24825.51239425379,24819.27118552011,24819.323770825697,24819.377031650984,24819.12029003218,,,,
1771931820000000000,1771931880000000000,24826.355611073002,24826.63895284282,24826.34493382809,24826.15956778028,24825.660288262454,24825.707740086,24825.773208313425,24825.520918936138,24819.301928050143,24819.356970226247,24819.40759169747,24819.149335878792,,,,
1771931880000000000,1771931940000000000,24826.35758361603,24826.639650476252,24826.347679695657,24826.161285718943,24825.66567879654,24825.71117114254,24825.779830764342,24825.52568727157,24819.32682571185,24819.37934910284,24819.434079954637,24819.173478067158,,,,
