family,example_id,session,label,branch,play,side,mode,minutes_from_open,reference_kind,cycle,sweep_depth_points,sweep_depth_in_widths,depth_class,coincident_levels_n,coincident_levels,read_classification,read_aligned,read_big_range,read_open_inside_value,read_day_model,read_bias,side_with_bias,stop_points,first_objective_points,far_objective_points,rr_far,outcome
GB,GB-2026-04-23,2026-04-23,0,nyam_box,ny_box_fail,short,at_level,88.0,ny_box_09_10,0,3.5,,,2,asia_box_high;ny_box_10_11_high,,,,,sweep_and_fail,short,True,5.5,137.75,184.75,33.59,stop
GB,GB-2026-04-23,2026-04-23,0,nyam_box,ny_box_fail,short,at_level,96.0,ny_box_10_11,0,49.5,,,1,ny_box_09_10_high,,,,,sweep_and_fail,short,True,51.5,136.25,141.25,2.74,target
GB,GB-2026-04-23,2026-04-23,0,previous_hour,previous_hour_fail,short,five_minute_close,125.0,hour_box_11_running,0,6.0,,,0,,,,,,sweep_and_fail,short,True,12.0,52.0,52.75,4.4,target
GB,GB-2026-04-23,2026-04-23,0,prior_day_level,overnight_reclaim,short,at_level,142.0,prior_day,4,62.75,,,1,asia_box_high,,,,,sweep_and_fail,short,True,64.75,365.25,1933.0,29.85,open
GB,GB-2026-04-23,2026-04-23,0,prior_day_level,overnight_reclaim,short,at_level,152.0,prior_day,5,6.5,,,1,asia_box_high,,,,,sweep_and_fail,short,True,8.5,365.25,1933.0,227.41,stop
GB,GB-2026-04-23,2026-04-23,0,nyam_box,ny_box_fail,short,at_level,178.0,ny_box_09_10,1,2.0,,,2,asia_box_high;ny_box_10_11_high,,,,,sweep_and_fail,short,True,4.0,137.75,184.75,46.19,stop
GB,GB-2026-04-23,2026-04-23,1,previous_hour,previous_hour_fail,short,approach_reject,187.0,hour_box_11,0,0.0,,,0,,,,,,sweep_and_fail,short,True,10.25,49.75,97.25,9.49,target
GB,GB-2026-04-23,2026-04-23,0,previous_hour,previous_hour_fail,short,five_minute_close,190.0,hour_box_12_running,0,14.25,,,2,ny_box_09_10_high;ny_box_10_11_high,,,,,sweep_and_fail,short,True,21.75,60.5,85.75,3.94,target
GB,GB-2026-04-23,2026-04-23,0,prior_week_level,weekly_level,short,at_level,234.0,prior_week,1,18.0,,,0,,,,,,sweep_and_fail,short,True,20.0,1724.75,1724.75,86.24,stop
GB,GB-2026-04-23,2026-04-23,0,prior_week_level,weekly_level,short,at_level,237.0,prior_week,2,49.5,,,0,,,,,,sweep_and_fail,short,True,51.5,1724.75,1724.75,33.49,stop
GB,GB-2026-04-23,2026-04-23,0,prior_week_level,weekly_level,short,at_level,267.0,prior_week,3,9.25,,,0,,,,,,sweep_and_fail,short,True,11.25,1724.75,1724.75,153.31,stop
GB,GB-2026-04-23,2026-04-23,0,previous_hour,previous_hour_fail,short,five_minute_close,310.0,hour_box_14_running,0,13.25,,,2,ny_box_09_10_low;ny_box_10_11_low,,,,,sweep_and_fail,short,True,25.75,98.25,106.5,4.14,target
GB,GB-2026-04-23,2026-04-23,0,golden_pocket,pocket_continuation,short,pocket_retest_after_failure,321.0,golden_pocket,0,0.0,,,1,london_box_low,,,,,sweep_and_fail,short,True,67.93,,227.0,3.34,open
GB,GB-2026-04-23,2026-04-23,0,previous_hour,previous_hour_fail,short,approach_reject,384.0,hour_box_15_running,0,0.0,,,0,,,,,,sweep_and_fail,short,True,11.5,61.0,91.75,7.98,stop
GB,GB-2026-04-28,2026-04-28,0,prior_week_level,weekly_level,long,at_level,-779.0,prior_week,0,12.25,,,0,,,,,,pullback_continuation,,,14.25,,80.0,5.61,stop
GB,GB-2026-04-28,2026-04-28,0,prior_week_level,weekly_level,short,at_level,-740.0,prior_week,1,4.0,,,0,,,,,,pullback_continuation,,,6.0,910.75,910.75,151.79,stop
GB,GB-2026-04-28,2026-04-28,0,prior_week_level,weekly_level,short,at_level,-733.0,prior_week,2,2.0,,,0,,,,,,pullback_continuation,,,4.0,910.75,910.75,227.69,stop
GB,GB-2026-04-28,2026-04-28,0,prior_week_level,weekly_level,long,at_level,-723.0,prior_week,1,12.5,,,0,,,,,,pullback_continuation,,,14.5,,80.0,5.52,stop
GB,GB-2026-04-28,2026-04-28,0,nyam_box,ny_box_fail,short,at_level,-669.0,prev_ny_box_09_10,1,2.25,,,0,,,,,,pullback_continuation,,,4.25,136.5,883.25,207.82,stop
GB,GB-2026-04-28,2026-04-28,0,golden_pocket,pocket_continuation,long,pocket_retest_after_failure,-634.0,golden_pocket,0,0.0,,,1,prev_ny_box_10_11_high,,,,,pullback_continuation,,,37.19,,96.75,2.6,stop
GB,GB-2026-04-28,2026-04-28,0,nyam_box,ny_box_fail,short,at_level,-634.0,prev_ny_box_10_11,0,3.25,,,3,tdo;tdo_high;tdo_low,,,,,pullback_continuation,,,5.25,88.0,111.0,21.14,stop
GB,GB-2026-04-28,2026-04-28,0,nyam_box,ny_box_fail,short,at_level,-614.0,prev_ny_box_10_11,1,19.75,,,3,tdo;tdo_high;tdo_low,,,,,pullback_continuation,,,21.75,88.0,111.0,5.1,stop
GB,GB-2026-04-28,2026-04-28,0,nyam_box,ny_box_fail,short,at_level,-519.0,prev_ny_box_09_10,2,4.5,,,0,,,,,,pullback_continuation,,,6.5,136.5,883.25,135.88,open
GB,GB-2026-04-28,2026-04-28,0,asia_box,asia_fade,long,at_level,-494.0,asia_box,0,12.25,,,0,,,,,,pullback_continuation,,,14.25,126.0,156.5,10.98,stop
GB,GB-2026-04-28,2026-04-28,0,london_box,london_reclaim,long,at_level,-386.0,london_box_running,0,2.0,,,1,prev_ny_box_10_11_low,,,,,pullback_continuation,,,4.0,56.25,64.0,16.0,stop
GB,GB-2026-04-28,2026-04-28,0,nyam_box,ny_box_fail,long,at_level,-313.0,prev_ny_box_10_11,0,19.0,,,0,,,,,,pullback_continuation,,,21.0,88.0,91.25,4.35,stop
GB,GB-2026-04-28,2026-04-28,0,prior_day_level,overnight_reclaim,short,at_level,-231.0,prior_day,0,7.5,,,2,london_box_low;prev_ny_box_09_10_low,,,,,pullback_continuation,,,9.5,,746.75,78.61,open
GB,GB-2026-04-28,2026-04-28,0,prior_day_level,overnight_reclaim,short,at_level,-207.0,prior_day,1,2.25,,,2,london_box_low;prev_ny_box_09_10_low,,,,,pullback_continuation,,,4.25,,746.75,175.71,open
GB,GB-2026-04-28,2026-04-28,1,cash_open_reclaim_case,cash_open,long,next_bar_open,3.0,cash_open,0,45.5,,,0,,,,,,pullback_continuation,,,18.75,52.44,215.75,11.51,stop
GB,GB-2026-04-28,2026-04-28,0,cash_open_reclaim_case,cash_open,short,next_bar_open,9.0,cash_open,0,7.5,,,0,,,,,,pullback_continuation,,,18.0,28.56,134.75,7.49,stop
GB,GB-2026-04-28,2026-04-28,0,cash_open_reclaim_case,cash_open,long,next_bar_open,27.0,cash_open,0,39.0,,,0,,,,,,pullback_continuation,,,25.25,26.56,136.75,5.42,stop
GB,GB-2026-04-28,2026-04-28,0,nyam_box,ny_box_fail,short,approach_reject,40.0,ny_box_09_10,0,0.0,,,0,,,,,,pullback_continuation,,,14.25,154.5,671.0,47.09,open
GB,GB-2026-04-28,2026-04-28,0,nyam_box,ny_box_fail,long,at_level,69.0,ny_box_09_10,0,26.0,,,0,,,,,,pullback_continuation,,,28.0,183.75,230.25,8.22,stop
GB,GB-2026-04-28,2026-04-28,0,nyam_box,ny_box_fail,long,at_level,77.0,ny_box_09_10,1,27.25,,,0,,,,,,pullback_continuation,,,29.25,183.75,230.25,7.87,stop
GB,GB-2026-04-28,2026-04-28,0,nyam_box,ny_box_fail,long,stop_at_level,87.0,ny_box_10_11_running,0,28.5,,,0,,,,,,pullback_continuation,,,30.5,194.0,211.0,6.92,stop
GB,GB-2026-04-28,2026-04-28,0,nyam_box,ny_box_fail,long,at_level,107.0,ny_box_09_10,2,36.75,,,0,,,,,,pullback_continuation,,,38.75,183.75,230.25,5.94,stop
GB,GB-2026-04-28,2026-04-28,0,nyam_box,ny_box_fail,long,approach_reject,123.0,ny_box_10_11,1,0.0,,,0,,,,,,pullback_continuation,,,16.0,206.75,223.75,13.98,stop
GB,GB-2026-04-28,2026-04-28,0,previous_hour,previous_hour_fail,long,five_minute_close,130.0,hour_box_11_running,0,19.5,,,0,,,,,,pullback_continuation,,,29.75,80.0,195.25,6.56,stop
GB,GB-2026-04-28,2026-04-28,0,nyam_box,ny_box_fail,long,at_level,139.0,ny_box_10_11,0,3.0,,,0,,,,,,pullback_continuation,,,5.0,222.5,239.5,47.9,open
GB,GB-2026-04-28,2026-04-28,0,previous_hour,previous_hour_fail,short,approach_reject,159.0,hour_box_11,0,0.0,,,0,,,,,,pullback_continuation,,,13.25,59.75,517.5,39.06,stop
GB,GB-2026-04-28,2026-04-28,0,previous_hour,previous_hour_fail,short,approach_reject,159.0,hour_box_11,1,0.0,,,0,,,,,,pullback_continuation,,,19.5,59.75,517.5,26.54,stop
GB,GB-2026-04-28,2026-04-28,0,previous_hour,previous_hour_fail,long,approach_reject,186.0,hour_box_11,0,0.0,,,1,ny_box_10_11_low,,,,,pullback_continuation,,,11.25,81.5,196.75,17.49,open
GB,GB-2026-04-28,2026-04-28,0,previous_hour,previous_hour_fail,long,five_minute_close,200.0,hour_box_12_running,0,12.0,,,0,,,,,,pullback_continuation,,,33.75,28.75,175.25,5.19,open
GB,GB-2026-04-28,2026-04-28,0,previous_hour,previous_hour_fail,short,approach_reject,201.0,hour_box_12_running,0,0.0,,,0,,,,,,pullback_continuation,,,29.75,20.75,36.25,1.22,stop
GB,GB-2026-04-28,2026-04-28,0,previous_hour,previous_hour_fail,short,approach_reject,240.0,hour_box_12,0,0.0,,,0,,,,,,pullback_continuation,,,11.25,55.25,70.75,6.29,stop
GB,GB-2026-04-28,2026-04-28,0,previous_hour,previous_hour_fail,short,approach_reject,242.0,hour_box_12,1,0.0,,,0,,,,,,pullback_continuation,,,9.0,60.5,76.0,8.44,stop
GB,GB-2026-04-28,2026-04-28,0,previous_hour,previous_hour_fail,short,approach_reject,242.0,hour_box_13_running,0,0.0,,,0,,,,,,pullback_continuation,,,9.0,41.0,76.0,8.44,stop
GB,GB-2026-04-28,2026-04-28,0,previous_hour,previous_hour_fail,short,five_minute_close,275.0,hour_box_13,0,3.75,,,0,,,,,,pullback_continuation,,,20.5,82.0,117.0,5.71,stop
GB,GB-2026-04-28,2026-04-28,0,golden_pocket,pocket_continuation,short,pocket_retest_after_failure,276.0,golden_pocket,0,0.0,,,0,,,,,,pullback_continuation,,,40.62,,111.25,2.74,stop
GB,GB-2026-04-28,2026-04-28,0,previous_hour,previous_hour_fail,long,approach_reject,307.0,hour_box_14_running,0,0.0,,,0,,,,,,pullback_continuation,,,7.75,24.5,76.5,9.87,open
GB,GB-2026-04-28,2026-04-28,0,previous_hour,previous_hour_fail,short,approach_reject,316.0,hour_box_14_running,0,0.0,,,0,,,,,,pullback_continuation,,,10.5,53.5,106.0,10.1,stop
GB,GB-2026-04-28,2026-04-28,0,nyam_box,ny_box_fail,short,approach_reject,333.0,ny_box_10_11,0,0.0,,,0,,,,,,pullback_continuation,,,8.5,190.75,651.5,76.65,stop
GB,GB-2026-04-28,2026-04-28,0,nyam_box,ny_box_fail,short,approach_reject,338.0,ny_box_09_10,1,0.0,,,0,,,,,,pullback_continuation,,,6.75,142.5,198.25,29.37,stop
GB,GB-2026-04-28,2026-04-28,0,previous_hour,previous_hour_fail,short,five_minute_close,350.0,hour_box_14,0,29.75,,,0,,,,,,pullback_continuation,,,41.75,64.0,116.5,2.79,open
GB,GB-2026-04-28,2026-04-28,0,previous_hour,previous_hour_fail,long,five_minute_close,370.0,hour_box_15_running,0,9.25,,,0,,,,,,pullback_continuation,,,16.25,45.75,56.25,3.46,stop
GB,GB-2026-04-28,2026-04-28,0,previous_hour,previous_hour_fail,long,approach_reject,385.0,hour_box_14,0,0.0,,,0,,,,,,pullback_continuation,,,15.0,27.25,67.5,4.5,open
GB,GB-2026-07-13,2026-07-14,0,prior_day_level,overnight_reclaim,short,at_level,-843.0,prior_day,0,6.0,,,0,,,,,,pullback_continuation,long,False,8.0,,359.25,44.91,stop
GB,GB-2026-07-13,2026-07-14,0,prior_day_level,overnight_reclaim,long,at_level,-809.0,prior_day,0,66.0,,,0,,,,,,pullback_continuation,long,True,68.0,647.75,700.75,10.31,stop
GB,GB-2026-07-13,2026-07-14,0,prior_day_level,overnight_reclaim,short,at_level,-805.0,prior_day,1,59.0,,,0,,,,,,pullback_continuation,long,False,61.0,,359.25,5.89,stop
GB,GB-2026-07-13,2026-07-14,0,prior_day_level,overnight_reclaim,long,at_level,-788.0,prior_day,1,24.25,,,0,,,,,,pullback_continuation,long,True,26.25,647.75,700.75,26.7,stop
GB,GB-2026-07-13,2026-07-14,1,prior_day_level,overnight_reclaim,long,at_level,-782.0,prior_day,2,14.0,,,0,,,,,,pullback_continuation,long,True,16.0,647.75,700.75,43.8,stop
GB,GB-2026-07-13,2026-07-14,0,nyam_box,ny_box_fail,long,at_level,-748.0,prev_ny_box_09_10,0,8.75,,,0,,,,,,pullback_continuation,long,True,10.75,230.0,523.0,48.65,stop
GB,GB-2026-07-13,2026-07-14,0,nyam_box,ny_box_fail,long,at_level,-736.0,prev_ny_box_10_11,0,8.5,,,0,,,,,,pullback_continuation,long,True,10.5,235.5,259.5,24.71,stop
GB,GB-2026-07-13,2026-07-14,0,nyam_box,ny_box_fail,long,at_level,-733.0,prev_ny_box_10_11,1,7.5,,,0,,,,,,pullback_continuation,long,True,9.5,235.5,259.5,27.32,stop
GB,GB-2026-07-13,2026-07-14,0,nyam_box,ny_box_fail,long,at_level,-727.0,prev_ny_box_10_11,2,3.5,,,0,,,,,,pullback_continuation,long,True,5.5,235.5,259.5,47.18,stop
GB,GB-2026-07-13,2026-07-14,0,asia_tdo_case,asia_fade,long,at_level,-544.0,tdo,0,54.0,,,0,,,,,,pullback_continuation,long,True,56.0,,63.25,1.13,target
GB,GB-2026-07-13,2026-07-14,0,asia_tdo_case,asia_fade,long,five_minute_close,-540.0,tdo,1,3.5,,,0,,,,,,pullback_continuation,long,True,30.25,,38.5,1.27,target
GB,GB-2026-07-13,2026-07-14,0,golden_pocket,pocket_continuation,short,pocket_near_limit,-500.0,golden_pocket,0,0.0,,,0,,,,,,pullback_continuation,long,False,54.98,,224.5,4.08,stop
GB,GB-2026-07-13,2026-07-14,0,london_box,london_reclaim,long,at_level,-346.0,london_box_running,0,17.25,,,1,ny_box_10_11_low,,,,,pullback_continuation,long,True,19.25,87.0,161.25,8.38,target
GB,GB-2026-07-13,2026-07-14,0,london_box,london_reclaim,short,at_level,-119.0,london_box,0,20.75,,,0,,,,,,pullback_continuation,long,False,22.75,104.25,108.5,4.77,stop
GB,GB-2026-07-13,2026-07-14,0,london_box,london_reclaim,short,at_level,-118.0,london_box,1,18.5,,,0,,,,,,pullback_continuation,long,False,20.5,104.25,108.5,5.29,stop
GB,GB-2026-07-13,2026-07-14,0,london_box,london_reclaim,short,at_level,-102.0,london_box,2,6.75,,,0,,,,,,pullback_continuation,long,False,8.75,104.25,108.5,12.4,stop
GB,GB-2026-07-13,2026-07-14,0,cash_open_reclaim_case,cash_open,long,next_bar_open,3.0,cash_open,0,57.5,,,0,,,,,,pullback_continuation,long,True,62.5,50.4,176.25,2.82,stop
GB,GB-2026-07-13,2026-07-14,0,cash_open_reclaim_case,cash_open,short,next_bar_open,9.0,cash_open,0,66.0,,,0,,,,,,pullback_continuation,long,False,49.0,20.15,206.5,4.21,stop
GB,GB-2026-07-13,2026-07-14,0,golden_pocket,pocket_continuation,long,pocket_near_limit,46.0,golden_pocket,0,0.0,,,0,,,,,,pullback_continuation,long,True,74.95,,309.12,4.12,open
GB,GB-2026-07-13,2026-07-14,0,nyam_box,ny_box_fail,long,at_level,78.0,ny_box_09_10,0,117.5,,,0,,,,,,pullback_continuation,long,True,119.5,147.0,356.0,2.98,open
GB,GB-2026-07-13,2026-07-14,0,nyam_box,ny_box_fail,long,at_level,81.0,ny_box_09_10,1,25.5,,,0,,,,,,pullback_continuation,long,True,27.5,147.0,356.0,12.95,open
GB,GB-2026-07-13,2026-07-14,0,previous_hour,previous_hour_fail,long,approach_reject,144.0,hour_box_11_running,0,0.0,,,0,,,,,,pullback_continuation,long,True,24.25,98.25,243.5,10.04,stop
GB,GB-2026-07-13,2026-07-14,0,previous_hour,previous_hour_fail,long,five_minute_close,175.0,hour_box_11,0,49.25,,,0,,,,,,pullback_continuation,long,True,53.25,140.0,285.25,5.36,open
GB,GB-2026-07-13,2026-07-14,0,previous_hour,previous_hour_fail,long,five_minute_close,185.0,hour_box_11,1,3.5,,,0,,,,,,pullback_continuation,long,True,36.5,111.0,256.25,7.02,open
GB,GB-2026-07-13,2026-07-14,0,previous_hour,previous_hour_fail,long,approach_reject,246.0,hour_box_13_running,0,0.0,,,0,,,,,,pullback_continuation,long,True,13.25,37.0,211.0,15.92,stop
GB,GB-2026-07-13,2026-07-14,0,previous_hour,previous_hour_fail,long,approach_reject,303.0,hour_box_13,0,0.0,,,0,,,,,,pullback_continuation,long,True,14.0,10.5,184.5,13.18,stop
GB,GB-2026-07-13,2026-07-14,0,previous_hour,previous_hour_fail,long,approach_reject,308.0,hour_box_13,1,0.0,,,0,,,,,,pullback_continuation,long,True,20.25,12.75,186.75,9.22,stop
GB,GB-2026-07-13,2026-07-14,0,previous_hour,previous_hour_fail,long,five_minute_close,345.0,hour_box_14,0,30.5,,,0,,,,,,pullback_continuation,long,True,38.0,62.25,225.0,5.92,stop
GB,GB-2026-07-13,2026-07-14,0,previous_hour,previous_hour_fail,long,five_minute_close,365.0,hour_box_15_running,0,9.0,,,0,,,,,,pullback_continuation,long,True,31.75,37.0,39.0,1.23,open
GB,GB-2026-07-29-30,2026-07-30,0,nyam_box,ny_box_fail,long,at_level,-845.0,prev_ny_box_10_11,0,12.75,,,0,,,,,,pullback_continuation,,,14.75,316.5,486.0,32.95,stop
GB,GB-2026-07-29-30,2026-07-30,0,nyam_box,ny_box_fail,long,at_level,-828.0,prev_ny_box_10_11,1,10.0,,,0,,,,,,pullback_continuation,,,12.0,316.5,486.0,40.5,stop
GB,GB-2026-07-29-30,2026-07-30,0,nyam_box,ny_box_fail,long,at_level,-818.0,prev_ny_box_10_11,2,14.75,,,0,,,,,,pullback_continuation,,,16.75,316.5,486.0,29.01,stop
GB,GB-2026-07-29-30,2026-07-30,0,nyam_box,ny_box_fail,long,at_level,-711.0,prev_ny_box_09_10,0,6.0,,,0,,,,,,pullback_continuation,,,8.0,328.25,510.5,63.81,stop
GB,GB-2026-07-29-30,2026-07-30,0,nyam_box,ny_box_fail,long,at_level,-700.0,prev_ny_box_09_10,1,4.0,,,0,,,,,,pullback_continuation,,,6.0,328.25,510.5,85.08,stop
GB,GB-2026-07-29-30,2026-07-30,1,golden_pocket,pocket_continuation,short,pocket_retest_after_failure,-684.0,golden_pocket,0,0.0,,,0,,,,,,pullback_continuation,,,117.9,,438.75,3.72,stop
GB,GB-2026-07-29-30,2026-07-30,0,golden_pocket,pocket_continuation,long,pocket_retest_after_failure,-644.0,golden_pocket,0,0.0,,,0,,,,,,pullback_continuation,,,38.49,,102.25,2.66,stop
GB,GB-2026-07-29-30,2026-07-30,0,asia_box,asia_fade,long,at_level,-547.0,asia_box,0,11.75,,,0,,,,,,pullback_continuation,,,13.75,225.5,355.25,25.84,stop
GB,GB-2026-07-29-30,2026-07-30,0,asia_tdo_case,asia_fade,long,at_level,-541.0,tdo,0,73.0,,,0,,,,,,pullback_continuation,,,75.0,,135.25,1.8,stop
GB,GB-2026-07-29-30,2026-07-30,0,asia_tdo_case,asia_fade,long,tdo_close,-540.0,asia_box,0,11.75,,,0,,,,,,pullback_continuation,,,77.5,161.75,291.5,3.76,stop
GB,GB-2026-07-29-30,2026-07-30,0,asia_tdo_case,asia_fade,short,at_level,-538.0,tdo,0,11.25,,,0,,,,,,pullback_continuation,,,13.25,,22.5,1.7,target
GB,GB-2026-07-29-30,2026-07-30,0,asia_box,asia_fade,long,at_level,-521.0,asia_box,1,9.5,,,0,,,,,,pullback_continuation,,,11.5,225.5,355.25,30.89,stop
GB,GB-2026-07-29-30,2026-07-30,0,asia_tdo_case,asia_fade,short,at_level,-463.0,tdo,1,9.5,,,0,,,,,,pullback_continuation,,,11.5,,22.5,1.96,target
GB,GB-2026-07-29-30,2026-07-30,0,asia_tdo_case,asia_fade,short,at_level,-463.0,tdo,2,13.75,,,0,,,,,,pullback_continuation,,,15.75,,22.5,1.43,target
GB,GB-2026-07-29-30,2026-07-30,0,london_box,london_reclaim,short,at_level,-388.0,london_box_running,0,14.75,,,1,prev_ny_box_10_11_low,,,,,pullback_continuation,,,16.75,92.0,189.5,11.31,stop
GB,GB-2026-07-29-30,2026-07-30,1,london_box,london_reclaim,long,at_level,-368.0,london_box_running,0,22.25,,,0,,,,,,pullback_continuation,,,24.25,106.75,117.5,4.85,stop
GB,GB-2026-07-29-30,2026-07-30,0,asia_tdo_case,asia_fade,long,at_level,-251.0,tdo,1,7.25,,,0,,,,,,pullback_continuation,,,9.25,,135.25,14.62,stop
GB,GB-2026-07-29-30,2026-07-30,0,asia_tdo_case,asia_fade,long,at_level,-196.0,tdo,2,44.25,,,0,,,,,,pullback_continuation,,,46.25,,135.25,2.92,target
GB,GB-2026-07-29-30,2026-07-30,0,nyam_box,ny_box_fail,long,at_level,-133.0,prev_ny_box_09_10,2,12.5,,,0,,,,,,pullback_continuation,,,14.5,328.25,510.5,35.21,target
GB,GB-2026-07-29-30,2026-07-30,0,asia_box,asia_fade,short,at_level,-132.0,asia_box,0,5.75,,,0,,,,,,pullback_continuation,,,7.75,225.5,359.25,46.35,stop
GB,GB-2026-07-29-30,2026-07-30,0,cash_open_reclaim_case,cash_open,short,next_bar_open,2.0,cash_open,0,8.75,,,0,,,,,,pullback_continuation,,,35.0,126.64,370.75,10.59,stop
GB,GB-2026-07-29-30,2026-07-30,0,cash_open_reclaim_case,cash_open,long,next_bar_open,12.0,cash_open,0,33.5,,,0,,,,,,pullback_continuation,,,34.75,243.36,0.75,0.02,target
GB,GB-2026-07-29-30,2026-07-30,0,nyam_box,ny_box_fail,short,at_level,32.0,ny_box_09_10,0,21.5,,,0,,,,,,pullback_continuation,,,23.5,369.25,465.5,19.81,stop
GB,GB-2026-07-29-30,2026-07-30,0,prior_day_level,overnight_reclaim,short,at_level,33.0,prior_day,0,5.5,,,0,,,,,,pullback_continuation,,,7.5,860.75,860.75,114.77,stop
GB,GB-2026-07-29-30,2026-07-30,0,nyam_box,ny_box_fail,short,at_level,52.0,ny_box_09_10,1,3.75,,,0,,,,,,pullback_continuation,,,5.75,369.25,465.5,80.96,stop
GB,GB-2026-07-29-30,2026-07-30,0,nyam_box,ny_box_fail,short,at_level,62.0,ny_box_10_11_running,0,6.5,,,0,,,,,,pullback_continuation,,,8.5,173.25,244.0,28.71,stop
GB,GB-2026-07-29-30,2026-07-30,0,prior_week_level,weekly_level,long,at_level,62.0,prior_week,0,24.0,,,0,,,,,,pullback_continuation,,,26.0,1152.25,1152.25,44.32,stop
GB,GB-2026-07-29-30,2026-07-30,0,prior_week_level,weekly_level,long,at_level,69.0,prior_week,1,10.0,,,0,,,,,,pullback_continuation,,,12.0,1152.25,1152.25,96.02,stop
GB,GB-2026-07-29-30,2026-07-30,0,prior_week_level,weekly_level,short,at_level,74.0,prior_week,0,34.0,,,0,,,,,,pullback_continuation,,,36.0,,34.25,0.95,target
GB,GB-2026-07-29-30,2026-07-30,0,prior_day_level,overnight_reclaim,short,at_level,76.0,prior_day,1,68.25,,,0,,,,,,pullback_continuation,,,70.25,860.75,860.75,12.25,stop
GB,GB-2026-07-29-30,2026-07-30,0,prior_day_level,overnight_reclaim,short,at_level,80.0,prior_day,2,17.75,,,0,,,,,,pullback_continuation,,,19.75,860.75,860.75,43.58,stop
GB,GB-2026-07-29-30,2026-07-30,0,nyam_box,ny_box_fail,long,at_level,86.0,ny_box_10_11_running,0,44.25,,,0,,,,,,pullback_continuation,,,46.25,179.75,1298.0,28.06,stop
GB,GB-2026-07-29-30,2026-07-30,0,nyam_box,ny_box_fail,long,at_level,92.0,ny_box_10_11,0,9.75,,,0,,,,,,pullback_continuation,,,11.75,224.0,1342.25,114.23,stop
GB,GB-2026-07-29-30,2026-07-30,0,nyam_box,ny_box_fail,long,at_level,106.0,ny_box_10_11,1,16.25,,,0,,,,,,pullback_continuation,,,18.25,224.0,1342.25,73.55,stop
GB,GB-2026-07-29-30,2026-07-30,0,nyam_box,ny_box_fail,long,stop_at_level,122.0,ny_box_10_11,2,26.25,,,0,,,,,,pullback_continuation,,,28.25,224.0,1342.25,47.51,open
GB,GB-2026-07-29-30,2026-07-30,0,previous_hour,previous_hour_fail,short,approach_reject,135.0,hour_box_11_running,0,0.0,,,0,,,,,,pullback_continuation,,,21.0,93.25,93.5,4.45,stop
GB,GB-2026-07-29-30,2026-07-30,0,nyam_box,ny_box_fail,short,at_level,155.0,ny_box_09_10,2,84.25,,,0,,,,,,pullback_continuation,,,86.25,369.25,465.5,5.4,stop
GB,GB-2026-07-29-30,2026-07-30,0,previous_hour,previous_hour_fail,short,five_minute_close,190.0,hour_box_11,1,3.75,,,0,,,,,,pullback_continuation,,,26.0,121.25,121.5,4.67,stop
GB,GB-2026-07-29-30,2026-07-30,0,previous_hour,previous_hour_fail,long,five_minute_close,195.0,hour_box_12_running,0,4.5,,,0,,,,,,pullback_continuation,,,16.25,124.0,143.75,8.85,target
GB,GB-2026-07-29-30,2026-07-30,0,previous_hour,previous_hour_fail,short,approach_reject,204.0,hour_box_11,0,0.0,,,0,,,,,,pullback_continuation,,,24.75,117.5,117.75,4.76,stop
GB,GB-2026-07-29-30,2026-07-30,0,previous_hour,previous_hour_fail,short,approach_reject,213.0,hour_box_12,0,0.0,,,0,,,,,,pullback_continuation,,,22.25,97.25,129.25,5.81,stop
GB,GB-2026-07-29-30,2026-07-30,0,previous_hour,previous_hour_fail,short,approach_reject,213.0,hour_box_12,1,0.0,,,0,,,,,,pullback_continuation,,,24.25,97.25,129.25,5.33,stop
GB,GB-2026-07-29-30,2026-07-30,0,previous_hour,previous_hour_fail,long,approach_reject,245.0,hour_box_13_running,0,0.0,,,0,,,,,,pullback_continuation,,,12.5,44.0,48.75,3.9,stop
GB,GB-2026-07-29-30,2026-07-30,0,prior_day_level,overnight_reclaim,long,at_level,255.0,prior_day,2,38.75,,,0,,,,,,pullback_continuation,,,40.75,,34.25,0.84,target
GB,GB-2026-07-29-30,2026-07-30,0,previous_hour,previous_hour_fail,short,five_minute_close,260.0,hour_box_12,2,8.75,,,0,,,,,,pullback_continuation,,,20.0,129.0,161.0,8.05,stop
GB,GB-2026-07-29-30,2026-07-30,0,previous_hour,previous_hour_fail,short,approach_reject,260.0,hour_box_13_running,0,0.0,,,1,prior_week_low,,,,,pullback_continuation,,,20.0,57.5,161.0,8.05,stop
GB,GB-2026-07-29-30,2026-07-30,0,previous_hour,previous_hour_fail,short,approach_reject,286.0,hour_box_13,0,0.0,,,1,prior_week_low,,,,,pullback_continuation,,,20.25,60.75,164.25,8.11,stop
GB,GB-2026-07-29-30,2026-07-30,0,previous_hour,previous_hour_fail,long,approach_reject,291.0,hour_box_13,0,0.0,,,0,,,,,,pullback_continuation,,,12.0,36.25,40.25,3.35,stop
GB,GB-2026-07-29-30,2026-07-30,0,previous_hour,previous_hour_fail,short,approach_reject,302.0,hour_box_13,1,0.0,,,1,prior_week_low,,,,,pullback_continuation,,,19.25,55.75,159.25,8.27,stop
GB,GB-2026-07-29-30,2026-07-30,0,previous_hour,previous_hour_fail,short,approach_reject,302.0,hour_box_14_running,0,0.0,,,0,,,,,,pullback_continuation,,,19.25,19.5,159.25,8.27,stop
