abs_gamma_sum,available_at_ns,board_n_live,control.high.s,control.high.ticks,control.high.within_16,control.high.within_4,control.high.within_8,control.low.s,control.low.ticks,control.low.within_16,control.low.within_4,control.low.within_8,control.offset_s,day,expiry_bucket,extremes_sha256,high.dt_after_available_ns,high.extreme_time_ns,high.s,high.ticks,high.within_16,high.within_4,high.within_8,high_after_available,high_session_bucket,high_time_ns,implied_move,kind,level_id,low.dt_after_available_ns,low.extreme_time_ns,low.s,low.ticks,low.within_16,low.within_4,low.within_8,low_after_available,low_session_bucket,low_time_ns,map_status,mapped_nq,oi_sum,rank,ratio,root,rth_high,rth_high.s,rth_high.ticks,rth_high.within_16,rth_high.within_4,rth_high.within_8,rth_low,rth_low.s,rth_low.ticks,rth_low.within_16,rth_low.within_4,rth_low.within_8,s_prior_rth_range,scenario_label,signed_gamma,spot,strike,vol_regime,year
3909646691.75634,1601906400000000000,998,2.212481511286291,2338.5929574296097,False,False,False,1.3420936210308512,1418.5929574296097,False,False,False,-1.0,2020-10-05,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,21596086393811,1601927996086393811,1.212481511286291,1281.5929574296097,False,False,False,True,rth,1601927996086393811,2.8908962874266377,top_vanna,SPY:2020-10-05:top_vanna:1:331.0,-23199793563635,1601883200206436365,0.34209362103085117,361.59295742960967,False,False,False,False,overnight_or_pre,1601883200206436365,ok,11177.101760642598,2595503,1,33.76767903517401,SPY,,1.212481511286291,1281.5929574296097,False,False,False,,0.5464455604821283,577.5929574296097,False,False,False,264.25,baseline_proxy_not_known_inventory,,336.6,331.0,mid,2020
3909646691.75634,1601906400000000000,998,2.723628970664514,2878.875821992391,False,False,False,1.853241080409074,1958.8758219923911,False,False,False,-1.0,2020-10-05,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,21596086393811,1601927996086393811,1.7236289706645138,1821.8758219923911,False,False,False,True,rth,1601927996086393811,2.8908962874266377,top_vanna,SPY:2020-10-05:top_vanna:2:327.0,-23199793563635,1601883200206436365,0.8532410804090739,901.8758219923911,False,False,False,False,overnight_or_pre,1601883200206436365,ok,11042.031044501902,2595503,2,33.76767903517401,SPY,,1.7236289706645138,1821.8758219923911,False,False,False,,1.0575930198603511,1117.8758219923911,False,False,False,264.25,baseline_proxy_not_known_inventory,,336.6,327.0,mid,2020
3909646691.75634,1601906400000000000,998,2.5988295152939513,2746.9627976657066,False,False,False,3.4692174055493914,3666.9627976657066,False,False,False,1.0,2020-10-05,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,21596086393811,1601927996086393811,1.5988295152939513,1689.9627976657066,False,False,False,True,rth,1601927996086393811,2.8908962874266377,top_vanna,SPY:2020-10-05:top_vanna:3:353.0,-23199793563635,1601883200206436365,2.4692174055493914,2609.9627976657066,False,False,False,False,overnight_or_pre,1601883200206436365,ok,11919.990699416427,2595503,3,33.76767903517401,SPY,,1.5988295152939513,1689.9627976657066,False,False,False,,2.2648654660981142,2393.9627976657066,False,False,False,264.25,baseline_proxy_not_known_inventory,,336.6,353.0,mid,2020
3909646691.75634,1601906400000000000,998,0.21248151128629109,224.59295742960967,False,False,False,0.6579063789691488,695.4070425703903,False,False,False,1.0,2020-10-05,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,21596086393811,1601927996086393811,1.212481511286291,1281.5929574296097,False,False,False,True,rth,1601927996086393811,2.8908962874266377,top_vega,SPY:2020-10-05:top_vega:1:331.0,-23199793563635,1601883200206436365,0.34209362103085117,361.59295742960967,False,False,False,False,overnight_or_pre,1601883200206436365,ok,11177.101760642598,2595503,1,33.76767903517401,SPY,,1.212481511286291,1281.5929574296097,False,False,False,,0.5464455604821283,577.5929574296097,False,False,False,264.25,baseline_proxy_not_known_inventory,,336.6,331.0,mid,2020
3909646691.75634,1601906400000000000,998,0.08469464644173366,89.52224128891248,False,False,False,0.7856932438137063,830.4777587110875,False,False,False,1.0,2020-10-05,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,21596086393811,1601927996086393811,1.0846946464417337,1146.5222412889125,False,False,False,True,rth,1601927996086393811,2.8908962874266377,top_vega,SPY:2020-10-05:top_vega:2:332.0,-23199793563635,1601883200206436365,0.21430675618629375,226.52224128891248,False,False,False,False,overnight_or_pre,1601883200206436365,ok,11210.869439677772,2595503,2,33.76767903517401,SPY,,1.0846946464417337,1146.5222412889125,False,False,False,,0.41865869563757097,442.5222412889125,False,False,False,264.25,baseline_proxy_not_known_inventory,,336.6,332.0,mid,2020
3909646691.75634,1601906400000000000,998,1.1678916737733862,1234.4614991784692,False,False,False,0.2975037835179463,314.46149917846924,False,False,False,-2.0,2020-10-05,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,21596086393811,1601927996086393811,0.8321083262266138,879.5385008215308,False,False,False,True,rth,1601927996086393811,2.8908962874266377,top_vega,SPY:2020-10-05:top_vega:3:347.0,-23199793563635,1601883200206436365,1.7024962164820536,1799.5385008215308,False,False,False,False,overnight_or_pre,1601883200206436365,ok,11717.384625205383,2595503,3,33.76767903517401,SPY,,0.8321083262266138,879.5385008215308,False,False,False,,1.4981442770307765,1583.5385008215308,False,False,False,264.25,baseline_proxy_not_known_inventory,,336.6,347.0,mid,2020
2784538375.121335,1601992800000000000,871,1.5640603064282976,1101.0984557255215,False,False,False,3.422014851882843,2409.0984557255215,False,False,False,2.0,2020-10-06,1-7,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,17193009164401,1602009993009164401,0.4359396935717024,306.9015442744785,False,False,False,True,rth,1602009993009164401,4.899566319025389,key_gamma,SPY:2020-10-06:key_gamma:1:339.0,25103164097317,1602017903164097317,1.422014851882843,1001.0984557255215,False,False,False,True,other,1602017903164097317,ok,11447.77461393138,2297036,1,33.76924664876513,SPY,,0.4359396935717024,306.9015442744785,False,False,False,,1.1890603064282976,837.0984557255215,False,False,False,176.0,baseline_proxy_not_known_inventory,-346949708.3395338,339.4,339.0,mid,2020
2784538375.121335,1601992800000000000,871,0.3721895868330359,262.02146913045726,False,False,False,2.2301441322875815,1570.0214691304573,False,False,False,1.0,2020-10-06,1-7,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,17193009164401,1602009993009164401,0.6278104131669641,441.97853086954274,False,False,False,True,rth,1602009993009164401,4.899566319025389,call_wall,SPY:2020-10-06:call_wall:1:338.0,25103164097317,1602017903164097317,1.2301441322875812,866.0214691304573,False,False,False,True,other,1602017903164097317,ok,11414.005367282614,2297036,1,33.76924664876513,SPY,,0.6278104131669641,441.97853086954274,False,False,False,,0.9971895868330359,702.0214691304573,False,False,False,176.0,baseline_proxy_not_known_inventory,274712211.37564456,339.4,338.0,mid,2020
2784538375.121335,1601992800000000000,871,2.4359396935717026,1714.9015442744785,False,False,False,0.577985148117157,406.9015442744785,False,False,False,-2.0,2020-10-06,1-7,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,17193009164401,1602009993009164401,0.4359396935717024,306.9015442744785,False,False,False,True,rth,1602009993009164401,4.899566319025389,put_wall,SPY:2020-10-06:put_wall:1:339.0,25103164097317,1602017903164097317,1.422014851882843,1001.0984557255215,False,False,False,True,other,1602017903164097317,ok,11447.77461393138,2297036,1,33.76924664876513,SPY,,0.4359396935717024,306.9015442744785,False,False,False,,1.1890603064282976,837.0984557255215,False,False,False,176.0,baseline_proxy_not_known_inventory,-346949708.3395338,339.4,339.0,mid,2020
2784538375.121335,1601992800000000000,871,18.431140933502093,12975.523217185473,False,False,False,16.573186388047546,11667.523217185473,False,False,False,1.0,2020-10-06,1-7,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,17193009164401,1602009993009164401,19.431140933502093,13679.523217185473,False,False,False,True,rth,1602009993009164401,4.899566319025389,gamma_flip,SPY:2020-10-06:gamma_flip:1:240.0,25103164097317,1602017903164097317,17.573186388047546,12371.523217185473,False,False,False,True,other,1602017903164097317,ok,8104.619195703632,2297036,1,33.76924664876513,SPY,,19.431140933502093,13679.523217185473,False,False,False,,17.806140933502093,12535.523217185473,False,False,False,176.0,baseline_proxy_not_known_inventory,,339.4,240.0,mid,2020
2784538375.121335,1601992800000000000,871,0.3721895868330359,262.02146913045726,False,False,False,2.2301441322875815,1570.0214691304573,False,False,False,1.0,2020-10-06,1-7,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,17193009164401,1602009993009164401,0.6278104131669641,441.97853086954274,False,False,False,True,rth,1602009993009164401,4.899566319025389,max_pain,SPY:2020-10-06:max_pain:1:338.0,25103164097317,1602017903164097317,1.2301441322875812,866.0214691304573,False,False,False,True,other,1602017903164097317,ok,11414.005367282614,2297036,1,33.76924664876513,SPY,,0.6278104131669641,441.97853086954274,False,False,False,,0.9971895868330359,702.0214691304573,False,False,False,176.0,baseline_proxy_not_known_inventory,,339.4,338.0,mid,2020
2784538375.121335,1601992800000000000,871,1.5640603064282976,1101.0984557255215,False,False,False,3.422014851882843,2409.0984557255215,False,False,False,2.0,2020-10-06,1-7,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,17193009164401,1602009993009164401,0.4359396935717024,306.9015442744785,False,False,False,True,rth,1602009993009164401,4.899566319025389,top_gamma,SPY:2020-10-06:top_gamma:1:339.0,25103164097317,1602017903164097317,1.422014851882843,1001.0984557255215,False,False,False,True,other,1602017903164097317,ok,11447.77461393138,2297036,1,33.76924664876513,SPY,,0.4359396935717024,306.9015442744785,False,False,False,,1.1890603064282976,837.0984557255215,False,False,False,176.0,baseline_proxy_not_known_inventory,,339.4,339.0,mid,2020
2784538375.121335,1601992800000000000,871,1.3721895868330358,966.0214691304573,False,False,False,3.2301441322875815,2274.0214691304573,False,False,False,2.0,2020-10-06,1-7,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,17193009164401,1602009993009164401,0.6278104131669641,441.97853086954274,False,False,False,True,rth,1602009993009164401,4.899566319025389,top_gamma,SPY:2020-10-06:top_gamma:2:338.0,25103164097317,1602017903164097317,1.2301441322875812,866.0214691304573,False,False,False,True,other,1602017903164097317,ok,11414.005367282614,2297036,2,33.76924664876513,SPY,,0.6278104131669641,441.97853086954274,False,False,False,,0.9971895868330359,702.0214691304573,False,False,False,176.0,baseline_proxy_not_known_inventory,,339.4,338.0,mid,2020
2784538375.121335,1601992800000000000,871,0.18031886723778454,126.94448253540031,False,False,False,2.03827341269233,1434.9444825354003,False,False,False,1.0,2020-10-06,1-7,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,17193009164401,1602009993009164401,0.8196811327622154,577.0555174645997,False,False,False,True,rth,1602009993009164401,4.899566319025389,top_gamma,SPY:2020-10-06:top_gamma:3:337.0,25103164097317,1602017903164097317,1.03827341269233,730.9444825354003,False,False,False,True,other,1602017903164097317,ok,11380.23612063385,2297036,3,33.76924664876513,SPY,,0.8196811327622154,577.0555174645997,False,False,False,,0.8053188672377846,566.9444825354003,False,False,False,176.0,baseline_proxy_not_known_inventory,,339.4,337.0,mid,2020
2784538375.121335,1601992800000000000,871,3.546517609119529,2496.7483968201486,False,False,False,1.6885630636649838,1188.7483968201486,False,False,False,-1.0,2020-10-06,1-7,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,17193009164401,1602009993009164401,2.546517609119529,1792.7483968201486,False,False,False,True,rth,1602009993009164401,4.899566319025389,top_vanna,SPY:2020-10-06:top_vanna:1:328.0,25103164097317,1602017903164097317,0.6885630636649839,484.7483968201486,False,False,False,True,other,1602017903164097317,ok,11076.312900794963,2297036,1,33.76924664876513,SPY,,2.546517609119529,1792.7483968201486,False,False,False,,0.9215176091195293,648.7483968201486,False,False,False,176.0,baseline_proxy_not_known_inventory,,339.4,328.0,mid,2020
2784538375.121335,1601992800000000000,871,4.930259048310043,3470.90237001027,False,False,False,3.0723045028554967,2162.90237001027,False,False,False,-2.0,2020-10-06,1-7,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,17193009164401,1602009993009164401,2.930259048310042,2062.90237001027,False,False,False,True,rth,1602009993009164401,4.899566319025389,top_vanna,SPY:2020-10-06:top_vanna:2:326.0,25103164097317,1602017903164097317,1.072304502855497,754.9023700102698,False,False,False,True,other,1602017903164097317,ok,11008.774407497433,2297036,2,33.76924664876513,SPY,,2.930259048310042,2062.90237001027,False,False,False,,1.3052590483100424,918.9023700102698,False,False,False,176.0,baseline_proxy_not_known_inventory,,339.4,326.0,mid,2020
2784538375.121335,1601992800000000000,871,4.6977419266910685,3307.210316390512,False,False,False,2.839787381236523,1999.2103163905122,False,False,False,-1.0,2020-10-06,1-7,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,17193009164401,1602009993009164401,3.6977419266910685,2603.210316390512,False,False,False,True,rth,1602009993009164401,4.899566319025389,top_vanna,SPY:2020-10-06:top_vanna:3:322.0,25103164097317,1602017903164097317,1.8397873812365229,1295.2103163905122,False,False,False,True,other,1602017903164097317,ok,10873.697420902372,2297036,3,33.76924664876513,SPY,,3.6977419266910685,2603.210316390512,False,False,False,,2.0727419266910685,1459.2103163905122,False,False,False,176.0,baseline_proxy_not_known_inventory,,339.4,322.0,mid,2020
2784538375.121335,1601992800000000000,871,2.627810413166964,1849.9785308695427,False,False,False,0.7698558677124187,541.9785308695427,False,False,False,-2.0,2020-10-06,1-7,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,17193009164401,1602009993009164401,0.6278104131669641,441.97853086954274,False,False,False,True,rth,1602009993009164401,4.899566319025389,top_vega,SPY:2020-10-06:top_vega:1:338.0,25103164097317,1602017903164097317,1.2301441322875812,866.0214691304573,False,False,False,True,other,1602017903164097317,ok,11414.005367282614,2297036,1,33.76924664876513,SPY,,0.6278104131669641,441.97853086954274,False,False,False,,0.9971895868330359,702.0214691304573,False,False,False,176.0,baseline_proxy_not_known_inventory,,339.4,338.0,mid,2020
2784538375.121335,1601992800000000000,871,2.627810413166964,1849.9785308695427,False,False,False,0.7698558677124187,541.9785308695427,False,False,False,-2.0,2020-10-06,1-7,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,17193009164401,1602009993009164401,0.6278104131669641,441.97853086954274,False,False,False,True,rth,1602009993009164401,4.899566319025389,top_vega,SPY:2020-10-06:top_vega:2:338.0,25103164097317,1602017903164097317,1.2301441322875812,866.0214691304573,False,False,False,True,other,1602017903164097317,ok,11414.005367282614,2297036,2,33.76924664876513,SPY,,0.6278104131669641,441.97853086954274,False,False,False,,0.9971895868330359,702.0214691304573,False,False,False,176.0,baseline_proxy_not_known_inventory,,339.4,338.0,mid,2020
2784538375.121335,1601992800000000000,871,0.5465176091195293,384.7483968201486,False,False,False,1.3114369363350162,923.2516031798514,False,False,False,2.0,2020-10-06,1-7,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,17193009164401,1602009993009164401,2.546517609119529,1792.7483968201486,False,False,False,True,rth,1602009993009164401,4.899566319025389,top_vega,SPY:2020-10-06:top_vega:3:328.0,25103164097317,1602017903164097317,0.6885630636649839,484.7483968201486,False,False,False,True,other,1602017903164097317,ok,11076.312900794963,2297036,3,33.76924664876513,SPY,,2.546517609119529,1792.7483968201486,False,False,False,,0.9215176091195293,648.7483968201486,False,False,False,176.0,baseline_proxy_not_known_inventory,,339.4,328.0,mid,2020
3500041758.8723125,1602079200000000000,945,0.41459198733171343,474.2932335074802,False,False,False,1.4582982810380072,1668.2932335074802,False,False,False,1.0,2020-10-07,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,18661407040641,1602097861407040641,0.5854080126682866,669.7067664925198,False,False,False,True,rth,1602097861407040641,2.6696067994835087,key_gamma,SPY:2020-10-07:key_gamma:1:337.0,-57596540628343,1602021603459371657,0.4582982810380071,524.2932335074802,False,False,False,False,overnight_or_pre,1602021603459371657,ok,11339.07330837687,2725006,1,33.64710180527261,SPY,,0.5854080126682866,669.7067664925198,False,False,False,,0.08365976092003481,95.70676649251982,False,False,False,286.0,baseline_proxy_not_known_inventory,257722354.6540513,339.01,337.0,low,2020
3500041758.8723125,1602079200000000000,945,2.5854080126682866,2957.70676649252,False,False,False,1.5417017189619928,1763.7067664925198,False,False,False,-2.0,2020-10-07,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,18661407040641,1602097861407040641,0.5854080126682866,669.7067664925198,False,False,False,True,rth,1602097861407040641,2.6696067994835087,call_wall,SPY:2020-10-07:call_wall:1:337.0,-57596540628343,1602021603459371657,0.4582982810380071,524.2932335074802,False,False,False,False,overnight_or_pre,1602021603459371657,ok,11339.07330837687,2725006,1,33.64710180527261,SPY,,0.5854080126682866,669.7067664925198,False,False,False,,0.08365976092003481,95.70676649251982,False,False,False,286.0,baseline_proxy_not_known_inventory,257722354.6540513,339.01,337.0,low,2020
3500041758.8723125,1602079200000000000,945,2.173644058215009,2486.6488025979706,False,False,False,1.1299377645087156,1292.6488025979706,False,False,False,-1.0,2020-10-07,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,18661407040641,1602097861407040641,1.1736440582150094,1342.6488025979706,False,False,False,True,rth,1602097861407040641,2.6696067994835087,put_wall,SPY:2020-10-07:put_wall:1:332.0,-57596540628343,1602021603459371657,0.1299377645087156,148.64880259797064,False,False,False,False,overnight_or_pre,1602021603459371657,ok,11170.837799350507,2725006,1,33.64710180527261,SPY,,1.1736440582150094,1342.6488025979706,False,False,False,,0.6718958064667575,768.6488025979706,False,False,False,286.0,baseline_proxy_not_known_inventory,-156184744.7234488,339.01,332.0,low,2020
3500041758.8723125,1602079200000000000,945,1.2324689401991102,1409.9444675877821,False,False,False,0.18876264649281654,215.94446758778213,False,False,False,1.0,2020-10-07,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,18661407040641,1602097861407040641,2.2324689401991105,2553.944467587782,False,False,False,True,rth,1602097861407040641,2.6696067994835087,gamma_flip,SPY:2020-10-07:gamma_flip:1:323.0,-57596540628343,1602021603459371657,1.1887626464928165,1359.9444675877821,False,False,False,False,overnight_or_pre,1602021603459371657,ok,10868.013883103054,2725006,1,33.64710180527261,SPY,,2.2324689401991105,2553.944467587782,False,False,False,,1.7307206884508586,1979.9444675877821,False,False,False,286.0,baseline_proxy_not_known_inventory,,339.01,323.0,low,2020
3500041758.8723125,1602079200000000000,945,0.055994294246801045,64.0574726183404,False,False,False,0.9877119994594926,1129.9425273816596,False,False,False,-1.0,2020-10-07,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,18661407040641,1602097861407040641,0.944005705753199,1079.9425273816596,False,False,False,True,rth,1602097861407040641,2.6696067994835087,max_pain,SPY:2020-10-07:max_pain:1:350.0,-57596540628343,1602021603459371657,1.9877119994594927,2273.9425273816596,False,False,False,False,overnight_or_pre,1602021603459371657,ok,11776.485631845415,2725006,1,33.64710180527261,SPY,,0.944005705753199,1079.9425273816596,False,False,False,,1.4457539575014506,1653.9425273816596,False,False,False,286.0,baseline_proxy_not_known_inventory,,339.01,350.0,low,2020
3500041758.8723125,1602079200000000000,945,2.5854080126682866,2957.70676649252,False,False,False,1.5417017189619928,1763.7067664925198,False,False,False,-2.0,2020-10-07,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,18661407040641,1602097861407040641,0.5854080126682866,669.7067664925198,False,False,False,True,rth,1602097861407040641,2.6696067994835087,top_gamma,SPY:2020-10-07:top_gamma:1:337.0,-57596540628343,1602021603459371657,0.4582982810380071,524.2932335074802,False,False,False,False,overnight_or_pre,1602021603459371657,ok,11339.07330837687,2725006,1,33.64710180527261,SPY,,0.5854080126682866,669.7067664925198,False,False,False,,0.08365976092003481,95.70676649251982,False,False,False,286.0,baseline_proxy_not_known_inventory,,339.01,337.0,low,2020
3500041758.8723125,1602079200000000000,945,0.1736440582150093,198.64880259797064,False,False,False,0.8700622354912844,995.3511974020294,False,False,False,1.0,2020-10-07,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,18661407040641,1602097861407040641,1.1736440582150094,1342.6488025979706,False,False,False,True,rth,1602097861407040641,2.6696067994835087,top_gamma,SPY:2020-10-07:top_gamma:2:332.0,-57596540628343,1602021603459371657,0.1299377645087156,148.64880259797064,False,False,False,False,overnight_or_pre,1602021603459371657,ok,11170.837799350507,2725006,2,33.64710180527261,SPY,,1.1736440582150094,1342.6488025979706,False,False,False,,0.6718958064667575,768.6488025979706,False,False,False,286.0,baseline_proxy_not_known_inventory,,339.01,332.0,low,2020
3500041758.8723125,1602079200000000000,945,2.173644058215009,2486.6488025979706,False,False,False,1.1299377645087156,1292.6488025979706,False,False,False,-1.0,2020-10-07,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,18661407040641,1602097861407040641,1.1736440582150094,1342.6488025979706,False,False,False,True,rth,1602097861407040641,2.6696067994835087,top_gamma,SPY:2020-10-07:top_gamma:3:332.0,-57596540628343,1602021603459371657,0.1299377645087156,148.64880259797064,False,False,False,False,overnight_or_pre,1602021603459371657,ok,11170.837799350507,2725006,3,33.64710180527261,SPY,,1.1736440582150094,1342.6488025979706,False,False,False,,0.6718958064667575,768.6488025979706,False,False,False,286.0,baseline_proxy_not_known_inventory,,339.01,332.0,low,2020
3500041758.8723125,1602079200000000000,945,0.1736440582150093,198.64880259797064,False,False,False,0.8700622354912844,995.3511974020294,False,False,False,1.0,2020-10-07,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,18661407040641,1602097861407040641,1.1736440582150094,1342.6488025979706,False,False,False,True,rth,1602097861407040641,2.6696067994835087,top_vanna,SPY:2020-10-07:top_vanna:1:332.0,-57596540628343,1602021603459371657,0.1299377645087156,148.64880259797064,False,False,False,False,overnight_or_pre,1602021603459371657,ok,11170.837799350507,2725006,1,33.64710180527261,SPY,,1.1736440582150094,1342.6488025979706,False,False,False,,0.6718958064667575,768.6488025979706,False,False,False,286.0,baseline_proxy_not_known_inventory,,339.01,332.0,low,2020
3500041758.8723125,1602079200000000000,945,0.1148217310897657,131.35606036669196,False,False,False,0.928884562616528,1062.643939633308,False,False,False,2.0,2020-10-07,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,18661407040641,1602097861407040641,2.1148217310897657,2419.356060366692,False,False,False,True,rth,1602097861407040641,2.6696067994835087,top_vanna,SPY:2020-10-07:top_vanna:2:324.0,-57596540628343,1602021603459371657,1.071115437383472,1225.356060366692,False,False,False,False,overnight_or_pre,1602021603459371657,ok,10901.660984908327,2725006,2,33.64710180527261,SPY,,2.1148217310897657,2419.356060366692,False,False,False,,1.613073479341514,1845.356060366692,False,False,False,286.0,baseline_proxy_not_known_inventory,,339.01,324.0,low,2020
3500041758.8723125,1602079200000000000,945,2.2969473330812327,2627.70774904493,False,False,False,3.3406536267875264,3821.70774904493,False,False,False,1.0,2020-10-07,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,18661407040641,1602097861407040641,1.2969473330812327,1483.70774904493,False,False,False,True,rth,1602097861407040641,2.6696067994835087,top_vanna,SPY:2020-10-07:top_vanna:3:353.0,-57596540628343,1602021603459371657,2.3406536267875264,2677.70774904493,False,False,False,False,overnight_or_pre,1602021603459371657,ok,11877.426937261233,2725006,3,33.64710180527261,SPY,,1.2969473330812327,1483.70774904493,False,False,False,,1.7986955848294843,2057.70774904493,False,False,False,286.0,baseline_proxy_not_known_inventory,,339.01,353.0,low,2020
3500041758.8723125,1602079200000000000,945,2.173644058215009,2486.6488025979706,False,False,False,1.1299377645087156,1292.6488025979706,False,False,False,-1.0,2020-10-07,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,18661407040641,1602097861407040641,1.1736440582150094,1342.6488025979706,False,False,False,True,rth,1602097861407040641,2.6696067994835087,top_vega,SPY:2020-10-07:top_vega:1:332.0,-57596540628343,1602021603459371657,0.1299377645087156,148.64880259797064,False,False,False,False,overnight_or_pre,1602021603459371657,ok,11170.837799350507,2725006,1,33.64710180527261,SPY,,1.1736440582150094,1342.6488025979706,False,False,False,,0.6718958064667575,768.6488025979706,False,False,False,286.0,baseline_proxy_not_known_inventory,,339.01,332.0,low,2020
3500041758.8723125,1602079200000000000,945,0.1736440582150093,198.64880259797064,False,False,False,0.8700622354912844,995.3511974020294,False,False,False,1.0,2020-10-07,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,18661407040641,1602097861407040641,1.1736440582150094,1342.6488025979706,False,False,False,True,rth,1602097861407040641,2.6696067994835087,top_vega,SPY:2020-10-07:top_vega:2:332.0,-57596540628343,1602021603459371657,0.1299377645087156,148.64880259797064,False,False,False,False,overnight_or_pre,1602021603459371657,ok,11170.837799350507,2725006,2,33.64710180527261,SPY,,1.1736440582150094,1342.6488025979706,False,False,False,,0.6718958064667575,768.6488025979706,False,False,False,286.0,baseline_proxy_not_known_inventory,,339.01,332.0,low,2020
3500041758.8723125,1602079200000000000,945,0.4089359215748347,467.8226942816109,False,False,False,0.634770372131459,726.1773057183891,False,False,False,-1.0,2020-10-07,0DTE,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,18661407040641,1602097861407040641,0.5910640784251653,676.1773057183891,False,False,False,True,rth,1602097861407040641,2.6696067994835087,top_vega,SPY:2020-10-07:top_vega:3:347.0,-57596540628343,1602021603459371657,1.634770372131459,1870.177305718389,False,False,False,False,overnight_or_pre,1602021603459371657,ok,11675.544326429597,2725006,3,33.64710180527261,SPY,,0.5910640784251653,676.1773057183891,False,False,False,,1.092812330173417,1250.177305718389,False,False,False,286.0,baseline_proxy_not_known_inventory,,339.01,347.0,low,2020
3634428557.982415,1602165600000000000,799,0.3475617986834347,199.50047244429152,False,False,False,1.1071436802165358,635.5004724442915,False,False,False,1.0,2020-10-08,1-7,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,-6409179428757,1602159190820571243,0.6524382013165653,374.4995275557085,False,False,False,False,overnight_or_pre,1602159190820571243,4.573427099501715,key_gamma,SPY:2020-10-08:key_gamma:1:341.0,-57582482578873,1602108017517421127,0.10714368021653574,61.50047244429152,False,False,False,False,overnight_or_pre,1602108017517421127,ok,11485.125118111073,2347038,1,33.680718821440095,SPY,,0.6385009190866001,366.4995275557085,False,False,False,,0.018291859853150665,10.499527555708482,True,False,False,143.5,baseline_proxy_not_known_inventory,373406963.2669726,343.14,341.0,mid,2020
3634428557.982415,1602165600000000000,799,1.3475617986834347,773.5004724442915,False,False,False,2.1071436802165358,1209.5004724442915,False,False,False,2.0,2020-10-08,1-7,cf4e4b2020d8967159a2129793a26f4cf22591e31d3119b761c15c824795ae28,-6409179428757,1602159190820571243,0.6524382013165653,374.4995275557085,False,False,False,False,overnight_or_pre,1602159190820571243,4.573427099501715,call_wall,SPY:2020-10-08:call_wall:1:341.0,-57582482578873,1602108017517421127,0.10714368021653574,61.50047244429152,False,False,False,False,overnight_or_pre,1602108017517421127,ok,11485.125118111073,2347038,1,33.680718821440095,SPY,,0.6385009190866001,366.4995275557085,False,False,False,,0.018291859853150665,10.499527555708482,True,False,False,143.5,baseline_proxy_not_known_inventory,373406963.2669726,343.14,341.0,mid,2020
